2023,32,6,18.9,.9,10.3,100,23,65,.58,15.62,0,16,8.2,11.9,12.4,12.1,12.2,1.6,1,286,40,5.6,1.6,3,2.2,.74,2.7
2023,33,6,20,.6,9.4,92,20,57,.68,16.02,0,16.8,8,12.1,12.6,12.3,12.5,.7,.1,219,51,3.3,1.9,2.8,1.8,.6,-.2
2023,34,6,22.9,.6,11.4,87,15,54,.84,11.43,0,15.5,8.5,11.9,12.8,12.4,12.6,1,.5,72,41,6.7,3,2.3,2.1,.65,.9
2023,35,6,24.1,1.9,12.2,93,18,52,.9,16.09,0,18,8.8,13,12.9,12.6,12.7,1,.5,179,51,3.4,3.6,3,2.4,.66,1.1
2023,36,6,23.5,1,12.2,91,18,53,.88,16.19,0,18,9.2,13.3,13.2,12.9,13,1.2,.7,230,43,5.3,3.4,3.1,2.5,.68,1.5
2023,37,6,19.5,4.5,12.1,78,19,45,.89,16.46,0,16.8,10,13.2,13.4,13.2,13.3,3.1,2.1,271,45,10.1,2,4.2,3.5,.58,-.7
2023,38,6,19,1.3,10.3,71,15,41,.88,16.65,0,17,8.9,12.7,13.6,13.1,13.4,1.4,.7,322,47,6.7,1.6,3.4,2.5,.46,-3.8
2023,39,6,20.4,-.8,9.7,83,16,45,.83,16.48,0,17.5,8.4,12.6,13.5,13,13.3,.6,.3,252,40,3.6,2,3,1.9,.48,-3.3
2023,40,6,20.6,.3,9.5,79,7,41,.89,17.06,0,17.4,8.7,12.7,13.6,13.1,13.3,1.7,1.5,31,21,8.8,2.2,3.9,3,.41,-5.4
2023,41,6,20.8,.5,12,58,12,24,1.2,17.29,0,12.1,6.7,9.5,13.7,12.8,13.2,4.1,3.8,78,19,12.6,2.3,5.4,4.9,.31,-9
2023,42,6,24.2,7.9,15.4,44,9,20,1.48,13.21,0,15.5,8.1,10.9,12.8,12.3,12.5,3.2,2.8,96,27,10.3,4.4,4.3,5,.33,-8.2
2023,43,6,25.9,.3,12.3,77,9,41,1.1,16.81,0,17.2,7.4,11.9,12.7,12.3,12.5,1.4,.6,222,43,8.2,4.2,3.6,3.2,.51,-2.5
2023,44,6,14.1,4.5,9,91,44,65,.42,11.26,.5,14,9.6,11.6,12.9,12.6,12.8,2.1,1.6,180,31,11.1,.2,2,1.9,.75,2.9
2023,45,6,16.9,5.1,10.3,94,40,70,.46,12.25,8.4,13.4,8.3,10.7,12.8,12.4,12.6,6.3,5.2,194,35,14.8,1.1,3.1,3.1,.84,4.5
2023,46,6,11.6,1.6,6.9,87,23,56,.48,17.92,.3,12.7,7.1,9.8,12.6,12.2,12.4,2.6,2.2,278,29,10,0,3.1,2.4,.53,-1.9
2023,47,6,13.8,-1.3,5.5,93,20,61,.45,18.18,0,12.5,5,8.5,12.3,11.6,11.9,1.4,1.3,32,19,7.1,.1,3.3,2.1,.5,-2.7
2023,48,6,18.5,-.2,9.3,78,16,44,.81,14.26,0,12.1,5.2,8.6,11.8,11.2,11.5,3.5,3.2,75,20,13.6,1.4,4,3.7,.46,-3.8
2023,49,6,23.3,5.1,13.8,64,17,39,1.08,18.2,0,17.3,7.9,12.1,11.9,11.3,11.5,1.9,.5,113,66,6.3,3.7,3.9,3.5,.58,-.7
2023,50,6,23,5.5,13.5,85,24,54,.85,11.62,0,16.1,9.8,12.8,12.4,11.9,12.2,1.5,1,187,43,5.3,3.5,2.5,2.7,.79,3.6
2023,51,6,24.9,6.6,15.6,88,30,59,.89,16.97,0,19.8,10.6,14.9,13.1,12.4,12.7,.9,.2,19,58,5.9,4.5,3.3,2.6,.99,6.8
2023,52,6,18.8,10.3,14,96,52,74,.44,9.21,5.1,16.3,13.2,14.5,13.7,13.1,13.5,3.5,3.2,195,24,12.3,2.4,1.6,2.4,1.17,9.3
2023,53,6,14.2,5,11.1,80,20,47,.72,14.25,.5,13.9,10.3,12.1,13.8,13.4,13.6,7,6,236,30,18.2,.2,4.4,3.6,.62,.2
2023,54,6,15.4,5.4,10.2,70,34,51,.65,12.42,0,14.3,8.9,11.5,13.4,12.8,13.1,2.7,2.4,184,23,9.2,.6,2.5,2.7,.63,.4
2023,55,6,20,2,10.6,95,28,62,.61,18.89,0,16.1,7.8,11.8,13,12.5,12.8,1,.4,133,50,5.2,2,3.4,2.5,.75,2.9
2023,56,6,24.8,6,13.7,88,13,53,.95,14.4,0,15,9.7,11.8,12.9,12.7,12.8,2.2,1.6,190,37,11.6,4.4,3.7,3.7,.73,2.5
2023,57,6,14.4,3.8,9.6,93,34,66,.46,16.06,3.3,13.8,9.7,11.3,12.9,12.7,12.8,3,2.3,255,35,10,.3,3.1,2.5,.76,3
2023,58,6,17.9,.2,8.8,99,24,65,.53,18.89,0,16.4,6.7,11.2,12.9,12.3,12.6,.7,.2,126,49,3.9,1.2,3.2,2.2,.68,1.5
2023,59,6,18.1,3.2,10.6,89,31,58,.64,18.52,0,17,8.1,12.3,12.8,12.5,12.6,1.8,1,250,46,8.2,1.4,3.7,2.8,.7,1.9
2023,60,6,20,4.4,10.6,93,32,63,.58,15.22,10.7,15.7,9.6,12.2,13,12.7,12.9,5.2,4.3,190,32,16.3,2.2,4,4.1,.76,3
2023,61,6,12.6,3.9,7.2,92,46,73,.3,15.49,0,15.1,8.4,11.2,13,12.6,12.8,1.2,.5,201,50,7.1,0,2.2,2,.73,2.5
2023,62,6,17,1.2,9.1,99,37,71,.42,20.19,0,16.2,7.4,11.5,12.8,12.3,12.6,.8,0,4,56,5.2,1,3.2,2.3,.79,3.6
2023,63,6,21.4,2.7,11.5,99,29,67,.6,20.55,0,18,8.2,12.7,12.9,12.5,12.7,1,.5,143,47,4,2.6,3.7,2.8,.85,4.6
